image,bird view,daylight,fog,front view,high alt,lagre occlusion,long term,low alt,medium alt,medium occlusion,medium out,night,no occlusion,no out,sequence,side view,small occlusion,small out,target id,havecar
S0602_img000255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1302_img000348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1701_img000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1001_img000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1004_img000179,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1201_img002279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0208_img000212,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1309_img000655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0701_img000281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1607_img000277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img001270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0602_img000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1605_img000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000253,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1312_img000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0310_img000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0901_img000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img001070,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S0101_img000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0801_img000374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1701_img000192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img001267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img001414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img002313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000331,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1303_img000986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1602_img000752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000907,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0209_img001406,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0305_img000494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0602_img000358,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0203_img000988,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S1001_img000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img001227,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1604_img000296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1307_img000337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0301_img000613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0601_img000159,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
S1401_img000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img001211,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0606_img000318,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1303_img000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000852,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1309_img000781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001125,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1305_img001143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001653,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0203_img000499,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S1312_img000686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1009_img000071,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1101_img000139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0306_img000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000322,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1311_img000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0801_img000453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1307_img000369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0801_img000327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0301_img000429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000108,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0901_img000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000651,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0802_img000869,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1312_img001412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0602_img000479,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1001_img000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1303_img000415,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1301_img001000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1301_img000060,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1201_img001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000197,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S1603_img002902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0305_img000235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000904,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1603_img000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img001431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img001998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1602_img000736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img001066,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1603_img000435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1009_img000094,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1305_img000933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1607_img000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1307_img000387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000838,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0209_img001421,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
M1302_img000323,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1001_img000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1301_img000314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img001776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1304_img000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1101_img000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0606_img000953,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1001_img001739,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S0308_img000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1001_img001388,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0606_img000994,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0802_img001033,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1004_img000230,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0802_img001020,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0802_img001012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1401_img000406,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1001_img000279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S0402_img000370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0602_img000249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000210,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1701_img000224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0203_img000957,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
M0203_img000212,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S1202_img000290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img001354,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1605_img000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000616,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1313_img000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000217,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1401_img000188,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1001_img001679,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1303_img000087,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0802_img000296,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1001_img000764,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0203_img000964,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S0307_img000292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000323,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0203_img000305,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
M1007_img000063,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S1309_img000654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img001095,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S0201_img000382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000048,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1302_img000277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1201_img001446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0304_img000273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000187,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1309_img000949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000005,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S1313_img000935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0302_img000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0305_img000459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0308_img000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1004_img000173,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1301_img000564,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0205_img000399,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1301_img000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0301_img000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1302_img000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0802_img000335,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1201_img001487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1004_img000257,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1101_img000061,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1701_img000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000397,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1306_img002163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000366,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0802_img000323,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1009_img000570,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1313_img000514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000247,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S0308_img000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000358,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0602_img000317,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S0301_img000224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1310_img000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000219,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S0701_img000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img000514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img001253,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S0101_img001737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000297,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1201_img000974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000082,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1312_img001153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000640,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0302_img000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000602,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S0103_img000136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000304,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S1312_img000328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1001_img000349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000448,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1306_img001338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1603_img002134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0602_img000230,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1101_img000797,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1309_img000588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000357,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1312_img000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1701_img000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0205_img000493,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1312_img001179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img001242,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M1301_img000824,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1401_img000247,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0205_img000613,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1201_img001070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0102_img000322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1202_img000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1007_img000310,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0701_img001008,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S1607_img000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img001767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000052,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0606_img000451,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0205_img000351,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S0402_img000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1310_img000372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000761,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1304_img000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000195,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1302_img000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000653,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S0307_img000176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000017,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1009_img000043,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
